TimeStamp,Alpha_TP9,Alpha_FP1,Alpha_FP2,Alpha_TP10,Beta_TP9,Beta_FP1,Beta_FP2,Beta_TP10,Delta_TP9,Delta_FP1,Delta_FP2,Delta_TP10,Gamma_TP9,Gamma_FP1,Gamma_FP2,Gamma_TP10,Theta_TP9,Theta_FP1,Theta_FP2,Theta_TP10,Mellow,Concentration,RAW_TP9,RAW_FP1,RAW_FP2,RAW_TP10
2016-05-26 20:40:02,0.13331605,-0.35044485,-0.23951012,0.12853022,0.3631154,-0.110672094,-0.27980882,0.5482177,-0.1678199,-0.40977374,-1.1496152,-0.022784393,0.2918268,-0.13771221,-0.39372617,0.43525502,0.09367899,-0.55575466,-0.6710439,-0.29338628,-0.7762977,1.0,876.77454,847.16486,825.78015,783.0106
2016-05-26 20:40:03,0.13331605,-0.4907706,-0.23785478,0.12853022,0.3631154,-0.040374022,-0.23659505,0.5482177,-0.1678199,-0.5781957,-1.0311792,-0.022784393,0.2918268,-0.2292275,-0.5096346,0.43525502,0.09367899,-0.53573877,-0.7671004,-0.29338628,-0.7762977,1.0,848.8099,842.2299,827.4251,837.295
2016-05-26 20:40:04,0.13331605,-0.15038218,-0.4110616,0.12853022,0.3631154,0.09014502,-0.12641709,0.5482177,-0.1678199,0.37737888,0.22574005,-0.022784393,0.2918268,-0.19186151,-0.5130603,0.43525502,0.09367899,-0.23128179,0.029110884,-0.29338628,-0.7762977,1.0,858.67975,832.36005,817.55524,848.8099
2016-05-26 20:40:05,0.30122113,-0.07005932,-0.3870784,0.12853022,0.39919248,0.026879461,-0.23127271,0.5482177,0.34684128,0.36882263,0.2283448,-0.022784393,0.18943447,-0.15812396,-0.27894002,0.43525502,0.031033829,-0.27700117,0.043703265,-0.29338628,-0.63554054,0.92082965,853.7448,830.7151,820.8452,824.13513
2016-05-26 20:40:06,0.768712,-0.13148321,-0.5175858,0.12853022,0.44866133,-0.040802766,-0.10544243,0.5482177,-0.12312273,-0.7702525,-0.73651034,-0.022784393,0.27688628,-0.14046443,-0.20063402,0.43525502,-0.18709198,-0.8268277,-0.91280836,-0.29338628,-0.32857862,0.6833185,796.1705,834.005,815.9103,819.2002
2016-05-26 20:40:07,0.65657103,-0.16497129,-0.69699025,0.12853022,0.33942673,-0.06584697,-0.10686763,0.5482177,0.17207171,-0.92953616,-1.1233906,-0.022784393,0.4761888,-0.21359172,-0.25194985,0.43525502,-0.2547264,-0.8543006,-1.0949323,-0.29338628,0.038821373,0.89732593,835.65,837.295,824.13513,842.2299
2016-05-26 20:40:08,0.5072291,-0.23207353,-0.54979014,0.12853022,0.29141548,0.091561906,-0.16387427,0.5482177,0.13066335,-0.7519914,-1.0107787,-0.022784393,0.5228152,-0.27855682,-0.32104152,0.43525502,-0.38907152,-0.9208416,-0.9657513,-0.29338628,0.30534643,1.0,865.25964,840.58496,817.55524,817.55524
2016-05-26 20:40:09,0.44823802,-0.3208994,-0.5008629,0.12853022,0.38170952,0.02048577,-0.24151576,0.5482177,-0.79397506,-0.9366,-0.99809253,-0.022784393,0.49577236,-0.2978018,-0.28689113,0.43525502,-0.19362374,-0.61794347,-0.6501713,-0.29338628,0.59150136,1.0,834.005,829.07007,827.4251,806.04034
2016-05-26 20:40:10,0.1650552,-0.41328368,-0.4253544,0.12853022,0.46859416,-0.08558625,-0.14331132,0.5482177,-0.20652927,-0.7948007,-0.9333698,-0.022784393,0.32549903,-0.20725968,-0.27259186,0.43525502,0.028379247,-0.6700645,-0.8117502,-0.29338628,0.7659653,1.0,858.67975,820.8452,812.6203,830.7151
2016-05-26 20:40:11,0.12859452,-0.051148564,-0.39721653,0.12853022,0.4783505,0.21847925,-0.0819338,0.5482177,-0.33329415,-0.779608,-0.94673103,-0.022784393,0.4313363,-0.08358477,-0.23850778,0.43525502,-0.1237714,-0.82366115,-0.74823874,-0.29338628,0.48913872,1.0,863.6147,840.58496,834.005,878.4195
2016-05-26 20:40:12,0.29779252,-0.08260258,-0.38941702,0.12853022,0.5336349,0.03049678,-0.16673565,0.5482177,-0.3406778,-1.0312093,-1.1259967,-0.022784393,0.4484199,-0.0972771,-0.22232169,0.43525502,-0.24299559,-0.76685685,-0.6419057,-0.29338628,0.41995302,1.0,842.2299,837.295,825.78015,796.1705
2016-05-26 20:40:13,0.21844603,-0.24318437,-0.511403,0.12853022,0.41936997,-0.1749584,-0.31043625,0.5482177,-0.3432874,-1.1126672,-1.251108,-0.022784393,0.4833807,-0.22152962,-0.40264043,0.43525502,-0.35190696,-1.0124781,-0.7776921,-0.29338628,0.41995302,1.0,850.45483,834.005,809.3303,840.58496
2016-05-26 20:40:14,0.09876974,0.111499116,-0.36475718,0.12853022,0.40282714,-0.07455943,-0.16838828,0.5482177,-0.101968504,-0.7688455,-0.6981631,-0.022784393,0.6397268,-0.19653264,-0.3528405,0.43525502,-0.19435386,-0.77974594,-0.9683616,-0.29338628,0.19099022,1.0,847.16486,832.36005,825.78015,829.07007
2016-05-26 20:40:16,0.09876974,0.1634154,0.03180521,0.12853022,0.40282714,0.06270693,-0.12284467,0.5482177,-0.101968504,-0.6446119,-0.69410944,-0.022784393,0.6397268,-0.25708106,-0.2728239,0.43525502,-0.19435386,-0.9559265,-1.1090264,-0.29338628,0.19099022,1.0,810.9753,837.295,827.4251,829.07007
2016-05-26 20:40:17,0.09876974,-0.14529897,0.05607925,0.12853022,0.40282714,0.024958706,0.033061385,0.5482177,-0.101968504,0.1077827,-0.53895783,-0.022784393,0.6397268,-0.16469552,-0.14792164,0.43525502,-0.19435386,-0.5184103,-0.5815296,-0.29338628,0.19099022,1.0,860.3247,830.7151,819.2002,802.7504
2016-05-26 20:40:18,0.09876974,0.09601482,-0.0129147535,0.12853022,0.40282714,0.097289346,0.08247928,0.5482177,-0.101968504,0.7666535,-0.36790612,-0.022784393,0.6397268,-3.4052582E-4,-0.07962868,0.43525502,-0.19435386,0.20345034,-0.36536387,-0.29338628,0.19099022,1.0,814.26526,847.16486,830.7151,784.65564
2016-05-26 20:40:19,0.09876974,0.013745228,0.32036567,0.12853022,0.40282714,0.08719939,0.276135,0.5482177,-0.101968504,0.09099994,-0.13426377,-0.022784393,0.6397268,-0.07555232,-0.0047373055,0.43525502,-0.19435386,-0.13624157,-0.5423649,-0.29338628,0.19099022,1.0,809.3303,832.36005,812.6203,736.9512
2016-05-26 20:40:20,0.09876974,0.035182446,-0.48312816,0.12853022,0.40282714,0.008479418,-0.12578005,0.5482177,-0.101968504,-0.65236485,-0.86148596,-0.022784393,0.6397268,-0.12157054,-0.25956392,0.43525502,-0.19435386,-0.5368605,-0.65729374,-0.29338628,0.19099022,1.0,855.3898,832.36005,809.3303,787.94556
